facility_id,facility_name,county,is_houston_area,hospital_ownership,measure_id,measure_name,top_box_pct,completed_surveys
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,TARRANT,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",77.0,1005.0
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,TARRANT,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",57.0,1005.0
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,TARRANT,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",90.0,1005.0
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,TARRANT,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",71.0,1005.0
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,TARRANT,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",62.0,1005.0
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,TARRANT,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",74.0,1005.0
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,TARRANT,False,Physician,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",80.0,297.0
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,TARRANT,False,Physician,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",85.0,297.0
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,TARRANT,False,Physician,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",84.0,297.0
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,TARRANT,False,Physician,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",67.0,297.0
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,TARRANT,False,Physician,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",89.0,297.0
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,TARRANT,False,Physician,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",83.0,297.0
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,TARRANT,False,Physician,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",69.0,297.0
670071,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,TARRANT,False,Physician,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",85.0,297.0
670260,TEXAS HEALTH HOSPITAL FRISCO,DENTON,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",80.0,746.0
670260,TEXAS HEALTH HOSPITAL FRISCO,DENTON,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",77.0,746.0
670260,TEXAS HEALTH HOSPITAL FRISCO,DENTON,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",78.0,746.0
670260,TEXAS HEALTH HOSPITAL FRISCO,DENTON,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",57.0,746.0
670260,TEXAS HEALTH HOSPITAL FRISCO,DENTON,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",87.0,746.0
670260,TEXAS HEALTH HOSPITAL FRISCO,DENTON,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",78.0,746.0
670260,TEXAS HEALTH HOSPITAL FRISCO,DENTON,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",73.0,746.0
670260,TEXAS HEALTH HOSPITAL FRISCO,DENTON,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",80.0,746.0
670309,TEXAS HEALTH HOSPITAL MANSFIELD,TARRANT,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",82.0,186.0
670309,TEXAS HEALTH HOSPITAL MANSFIELD,TARRANT,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",81.0,186.0
670309,TEXAS HEALTH HOSPITAL MANSFIELD,TARRANT,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",75.0,186.0
670309,TEXAS HEALTH HOSPITAL MANSFIELD,TARRANT,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",63.0,186.0
670309,TEXAS HEALTH HOSPITAL MANSFIELD,TARRANT,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",87.0,186.0
670309,TEXAS HEALTH HOSPITAL MANSFIELD,TARRANT,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",82.0,186.0
670309,TEXAS HEALTH HOSPITAL MANSFIELD,TARRANT,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",65.0,186.0
670309,TEXAS HEALTH HOSPITAL MANSFIELD,TARRANT,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",80.0,186.0
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,TARRANT,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",79.0,1449.0
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,TARRANT,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",79.0,1449.0
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,TARRANT,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",76.0,1449.0
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,TARRANT,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",59.0,1449.0
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,TARRANT,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",86.0,1449.0
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,TARRANT,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",74.0,1449.0
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,TARRANT,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",65.0,1449.0
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,TARRANT,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",73.0,1449.0
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,COLLIN,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",80.0,563.0
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,COLLIN,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",79.0,563.0
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,COLLIN,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",79.0,563.0
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,COLLIN,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",61.0,563.0
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,COLLIN,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",87.0,563.0
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,COLLIN,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",76.0,563.0
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,COLLIN,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",68.0,563.0
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,COLLIN,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",77.0,563.0
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,DALLAS,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",69.0,1857.0
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,DALLAS,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",72.0,1857.0
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,DALLAS,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",75.0,1857.0
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,DALLAS,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",55.0,1857.0
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,DALLAS,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",84.0,1857.0
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,DALLAS,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",69.0,1857.0
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,DALLAS,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",59.0,1857.0
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,DALLAS,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",72.0,1857.0
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",76.0,1027.0
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",80.0,1027.0
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",77.0,1027.0
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",62.0,1027.0
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",88.0,1027.0
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",78.0,1027.0
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",63.0,1027.0
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",79.0,1027.0
670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,DENTON,False,Proprietary,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",83.0,958.0
670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,DENTON,False,Proprietary,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",78.0,958.0
670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,DENTON,False,Proprietary,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",80.0,958.0
670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,DENTON,False,Proprietary,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",61.0,958.0
670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,DENTON,False,Proprietary,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",88.0,958.0
